cgpa,backlogs,certifications,internship,aptitude,technical,communication,projects,hackathon,resume,branch,placement_readiness,company_fit,placement_score
8.02,3,4,1,3,6,4,3,1,5,ECE,1,Tier 3,34.72886297376093
7.2,1,4,1,4,6,7,2,1,6,CSE,1,Tier 3,38.8338192419825
8.3,2,4,1,7,8,6,3,0,6,ECE,1,Tier 2,42.94460641399417
7.37,2,3,2,3,4,7,2,1,5,CSE,1,Tier 3,36.21574344023323
7.24,2,4,1,7,6,5,3,0,6,ECE,1,Tier 3,37.883381924198254
9.17,2,6,2,7,8,6,4,1,8,CSE,1,Tier 2,50.8804664723032
6.73,3,4,1,4,4,5,2,0,5,CSE,1,Tier 3,30.28571428571428
6.17,2,4,1,9,3,3,2,1,5,CSE,0,Not Eligible,32.075801749271136
7.75,2,5,1,7,4,4,3,0,4,CIVIL,1,Tier 2,35.13119533527696
9.5,3,5,1,5,7,7,4,0,6,MECH,1,Tier 3,43.440233236151606
7.14,2,3,1,6,5,6,3,1,6,AI&DS,1,Tier 3,37.27113702623907
5.8,1,3,0,4,5,5,2,0,5,ECE,0,Not Eligible,28.950437317784257
7.02,3,4,1,4,6,4,3,1,5,CSE,1,Tier 3,34.0
7.52,2,5,1,4,4,6,3,1,6,AI&DS,1,Tier 2,36.478134110787174
6.38,3,3,1,6,3,4,3,0,5,ECE,0,Not Eligible,29.09037900874636
7.97,2,6,1,5,7,6,3,0,9,CSE,1,Tier 2,42.51311953352769
9.95,1,8,2,6,7,8,4,1,7,CIVIL,1,Tier 1,53.556851311953345
7.36,3,4,1,4,5,6,2,1,2,CSE,1,Tier 3,32.99125364431487
7.07,2,0,1,4,3,7,3,1,4,MECH,1,Tier 3,31.17201166180758
7.21,3,5,1,5,6,5,3,1,6,CSE,1,Tier 3,36.95626822157434
6.15,3,2,1,5,2,4,2,0,4,CSE,0,Not Eligible,25.189504373177847
8.85,2,4,1,2,5,7,5,1,5,ECE,1,Tier 2,39.82507288629738
7.25,3,3,1,5,6,4,2,0,4,CSE,1,Tier 3,32.36151603498542
7.17,3,3,1,4,7,5,2,1,5,CIVIL,1,Tier 3,34.40816326530612
7.97,2,5,2,7,5,6,3,0,6,MECH,1,Tier 2,41.63848396501458
7.33,3,2,1,9,5,5,3,0,6,CSE,1,Tier 3,36.291545189504376
7.94,3,3,1,5,7,6,3,1,5,ECE,1,Tier 3,38.37900874635568
5.8,2,3,1,2,4,3,2,1,6,MECH,0,Not Eligible,26.90962099125364
8.52,2,5,1,6,6,5,2,1,5,MECH,1,Tier 2,39.393586005830905
9.22,2,6,1,6,6,8,5,0,7,ECE,1,Tier 2,46.59475218658892
7.94,3,4,1,8,4,4,4,1,6,CIVIL,1,Tier 3,37.067055393586
9.34,2,4,1,9,7,7,5,0,5,ISE,1,Tier 2,47.38775510204081
6.33,3,3,1,6,4,4,0,0,4,CSE,0,Not Eligible,27.399416909620992
7.43,3,4,1,4,5,6,4,0,6,ISE,1,Tier 3,35.59183673469387
7.8,2,5,1,6,5,7,3,1,5,MECH,1,Tier 2,39.59183673469388
7.74,2,2,1,6,5,6,3,0,5,CIVIL,1,Tier 2,35.988338192419825
7.21,3,3,1,5,6,6,3,0,6,ECE,1,Tier 3,35.498542274052475
7.02,2,2,1,3,6,5,3,1,6,MECH,1,Tier 3,34.14577259475219
6.21,4,1,1,6,4,5,2,0,4,CSE,0,Not Eligible,27.481049562682212
7.18,2,4,1,5,5,5,3,1,5,MECH,1,Tier 3,35.44606413994169
6.38,3,3,1,4,3,6,3,0,4,ECE,0,Not Eligible,28.944606413994165
8.22,2,5,1,5,7,5,4,1,7,ECE,1,Tier 2,42.075801749271136
6.57,3,4,1,4,4,4,2,0,7,MECH,0,Not Eligible,29.56851311953353
5.77,2,2,2,5,4,4,1,0,4,ECE,0,Not Eligible,29.189504373177844
7.65,2,4,1,3,6,6,3,1,6,MECH,1,Tier 2,37.28862973760933
7.78,2,6,1,6,5,4,4,1,7,CIVIL,1,Tier 2,39.26530612244898
8.79,1,5,1,4,5,6,4,0,6,CIVIL,1,Tier 2,40.59475218658892
7.72,2,5,1,2,4,4,3,1,6,CSE,1,Tier 3,33.62099125364431
7.04,3,3,1,7,6,6,2,0,5,AI&DS,1,Tier 3,35.63848396501458
8.47,1,3,1,5,5,4,4,1,5,MECH,1,Tier 2,38.285714285714285
7.62,3,2,1,4,5,8,2,1,6,CSE,1,Tier 3,35.778425655976676
5.93,2,2,1,6,3,4,2,0,6,CSE,0,Not Eligible,28.740524781341108
7.69,2,5,1,8,4,5,3,0,6,AI&DS,1,Tier 2,37.94169096209912
8.99,1,6,1,4,6,6,5,1,8,ECE,1,Tier 1,45.46355685131196
7.2,2,4,0,4,7,6,2,1,3,CSE,1,Tier 3,34.31486880466472
6.88,2,3,1,4,5,6,3,0,6,ECE,1,Tier 3,34.19241982507288
6.29,2,4,1,6,4,4,2,0,4,ECE,0,Not Eligible,30.536443148688047
6.33,2,2,1,7,5,3,2,1,4,AI&DS,0,Not Eligible,31.626822157434404
7.3,2,4,1,4,5,4,3,0,7,ECE,1,Tier 3,34.19825072886297
7.78,2,4,1,7,7,6,3,1,5,ECE,1,Tier 2,41.30612244897959
5.94,2,2,1,3,6,6,2,0,4,MECH,0,Not Eligible,30.507288629737612
9.21,2,6,1,7,8,8,4,0,7,ECE,1,Tier 2,48.76384839650145
8.29,1,4,1,4,6,6,3,1,3,CSE,1,Tier 2,39.42857142857143
7.75,2,3,1,5,6,7,3,0,7,MECH,1,Tier 2,38.775510204081634
8.58,2,5,2,6,6,8,3,1,8,ISE,1,Tier 2,46.932944606414004
5.93,2,2,1,4,2,6,1,0,6,CSE,0,Not Eligible,26.991253644314867
7.43,2,7,1,6,5,7,2,0,6,CIVIL,1,Tier 3,38.79883381924198
7.88,3,5,1,4,5,5,3,1,5,ECE,1,Tier 3,35.50437317784257
8.58,3,4,1,5,6,7,4,1,5,CSE,1,Tier 3,40.95626822157435
8.4,1,4,1,6,8,7,3,0,7,CSE,1,Tier 2,45.160349854227405
6.82,2,2,1,7,6,6,2,1,6,CSE,1,Tier 3,37.14868804664723
9.22,1,4,1,6,7,8,4,1,7,CSE,1,Tier 1,48.052478134110785
6.19,2,3,1,5,5,5,2,1,5,CSE,0,Not Eligible,32.69387755102041
8.8,3,6,1,7,5,6,5,0,7,CSE,1,Tier 3,42.79883381924199
9.51,2,6,2,7,8,6,4,1,6,MECH,1,Tier 2,50.163265306122454
6.44,2,3,1,3,5,4,2,0,8,MECH,0,Not Eligible,30.798833819241985
8.18,2,4,1,4,4,6,4,1,6,MECH,1,Tier 2,37.4868804664723
5.61,2,3,1,3,4,5,2,0,4,CSE,0,Not Eligible,27.74344023323615
7.22,3,3,1,8,4,6,3,1,7,CSE,1,Tier 3,36.97376093294461
7.55,3,5,1,6,3,7,3,0,6,ECE,1,Tier 3,35.36443148688047
7.74,2,4,1,6,7,7,4,0,6,CSE,1,Tier 2,42.11078717201166
9.18,1,5,1,7,6,7,4,0,8,MECH,1,Tier 1,46.37900874635568
8.01,2,2,1,4,5,5,3,1,7,ECE,1,Tier 2,36.02332361516035
7.45,2,4,1,8,6,6,3,0,6,ISE,1,Tier 3,40.0
8.5,2,5,1,6,6,9,3,0,4,CSE,1,Tier 2,42.857142857142854
9.31,2,4,2,7,7,7,5,1,7,ECE,1,Tier 2,49.81341107871721
5.4,3,2,1,2,3,4,0,1,3,ECE,0,Not Eligible,21.253644314868804
9.67,2,6,1,7,8,8,5,1,6,CSE,1,Tier 2,51.17201166180757
5.97,3,1,1,4,4,5,2,1,5,ECE,0,Not Eligible,27.79008746355685
8.52,3,5,1,4,6,7,5,0,6,CSE,1,Tier 3,41.14285714285714
6.83,2,3,1,3,4,7,1,0,6,MECH,1,Tier 3,31.189504373177847
6.23,2,3,1,3,4,5,1,0,6,CSE,0,Not Eligible,28.827988338192416
7.33,3,3,1,3,5,7,3,0,6,CIVIL,1,Tier 3,33.8134110787172
7.93,2,4,1,6,8,6,3,1,4,CSE,1,Tier 2,41.860058309037896
7.15,3,6,1,4,5,7,2,1,8,ECE,1,Tier 3,36.99708454810496
5.74,3,3,1,5,3,6,2,0,5,CSE,0,Not Eligible,28.408163265306126
7.79,2,3,1,8,6,7,2,1,7,CSE,1,Tier 2,41.46938775510204
8.96,2,6,1,6,8,7,4,0,3,MECH,1,Tier 2,44.82798833819241
7.16,2,3,1,2,4,8,1,0,5,MECH,1,Tier 3,31.47521865889213
6.6,3,4,1,4,5,6,2,1,3,MECH,1,Tier 3,31.661807580174926
7.33,2,4,1,7,3,4,2,0,4,ECE,1,Tier 3,31.918367346938776
5.68,3,0,1,4,3,5,2,0,5,AI&DS,0,Not Eligible,24.950437317784253
8.55,1,4,1,8,7,6,5,1,6,CSE,1,Tier 1,47.0262390670554
8.57,2,5,1,6,6,9,4,1,8,CSE,1,Tier 2,46.47813411078718
7.76,2,4,1,3,6,7,4,0,8,AI&DS,1,Tier 2,39.66763848396502
7.07,2,3,1,5,4,8,2,0,4,AI&DS,1,Tier 3,34.37900874635569
8.46,2,4,1,6,5,5,3,1,5,ECE,1,Tier 2,38.559766763848394
7.66,2,2,1,7,6,7,4,1,4,CSE,1,Tier 2,40.36734693877551
8.57,1,5,2,8,5,5,4,1,7,CSE,1,Tier 1,46.33236151603499
7.89,2,6,1,7,6,4,3,0,6,ECE,1,Tier 2,39.31195335276968
8.4,2,5,1,6,6,6,4,1,6,MECH,1,Tier 2,42.244897959183675
7.79,3,6,1,6,5,7,3,1,6,CSE,1,Tier 3,39.865889212827994
7.25,3,4,1,5,5,4,3,0,5,MECH,1,Tier 3,32.6530612244898
9.37,2,6,2,4,6,7,4,1,5,CSE,1,Tier 2,46.27405247813411
7.62,3,6,1,5,6,7,3,1,6,CIVIL,1,Tier 3,39.56851311953353
7.81,1,4,1,6,4,7,3,0,5,ECE,1,Tier 2,38.29737609329447
6.62,3,3,1,3,4,7,2,1,6,AI&DS,1,Tier 3,31.842565597667637
7.87,2,5,1,7,5,6,4,1,4,MECH,1,Tier 2,40.005830903790084
7.71,2,5,1,7,7,5,3,1,6,ECE,1,Tier 2,41.329446064139944
6.48,2,3,1,3,4,4,2,1,4,CSE,0,Not Eligible,29.26530612244898
5.78,3,2,1,6,5,4,1,0,5,ECE,0,Not Eligible,28.040816326530617
7.81,2,4,1,5,6,5,3,1,7,CSE,1,Tier 2,39.02623906705539
8.32,2,5,1,5,7,4,3,1,5,ISE,1,Tier 2,39.77259475218659
7.57,2,5,1,7,5,8,3,0,7,CSE,1,Tier 2,41.230320699708464
6.64,2,2,1,5,6,5,2,0,3,CIVIL,1,Tier 3,31.877551020408163
8.0,2,6,1,8,5,9,3,1,8,CSE,1,Tier 2,45.481049562682216
5.93,3,2,1,3,2,4,2,0,6,CSE,0,Not Eligible,24.221574344023324
7.33,2,3,1,3,5,5,3,0,4,CSE,1,Tier 3,32.79300291545189
6.38,3,2,1,4,5,4,2,0,4,MECH,0,Not Eligible,27.924198250728864
6.47,2,5,1,6,3,4,2,1,3,ECE,0,Not Eligible,30.705539358600582
6.55,2,3,1,3,3,6,3,0,6,CSE,1,Tier 3,30.845481049562686
7.17,3,3,1,3,4,6,3,0,5,CSE,1,Tier 3,31.492711370262388
5.71,2,3,1,5,4,5,2,0,4,ECE,0,Not Eligible,29.084548104956266
7.2,2,4,1,3,7,7,2,1,4,CSE,1,Tier 3,37.23032069970845
7.53,3,4,2,6,5,7,4,0,8,CIVIL,1,Tier 3,41.014577259475224
7.45,2,4,1,5,6,4,4,1,4,ECE,1,Tier 3,36.79300291545189
7.16,2,3,1,6,5,5,2,1,5,CSE,1,Tier 3,35.119533527696795
8.63,2,4,1,4,8,6,3,0,6,CSE,1,Tier 2,41.626822157434404
6.3,2,1,1,6,3,9,2,1,5,CSE,0,Not Eligible,33.61516034985423
7.52,1,3,1,5,5,6,3,0,5,MECH,1,Tier 2,36.62390670553936
5.8,3,4,1,5,3,4,2,0,4,CIVIL,0,Not Eligible,26.472303206997083
5.87,1,4,1,6,4,5,1,1,5,MECH,0,Not Eligible,32.13411078717201
7.72,3,4,1,4,8,5,3,0,5,MECH,1,Tier 3,37.11953352769679
7.69,3,5,1,7,6,6,3,1,8,CSE,1,Tier 3,41.00291545189504
8.82,2,5,1,4,6,8,4,1,5,AI&DS,1,Tier 2,43.27113702623907
7.67,3,4,1,3,4,6,3,0,7,CSE,1,Tier 3,33.82507288629738
9.39,3,5,1,9,8,6,5,1,4,CIVIL,1,Tier 3,47.329446064139944
5.69,2,2,1,6,3,4,2,0,4,CSE,0,Not Eligible,27.44606413994169
6.05,3,3,1,7,5,4,2,0,4,CSE,0,Not Eligible,30.553935860058306
5.64,3,3,1,4,3,3,2,1,3,ECE,0,Not Eligible,24.588921282798832
6.48,3,3,1,5,3,4,2,0,5,CSE,0,Not Eligible,27.953352769679302
7.62,2,4,2,6,6,4,2,0,5,ECE,1,Tier 2,37.965014577259474
7.93,2,5,1,5,5,4,3,0,3,ECE,1,Tier 3,34.86297376093294
5.66,3,3,1,3,4,3,1,1,7,MECH,0,Not Eligible,25.790087463556855
9.27,2,4,1,5,8,8,4,1,7,MECH,1,Tier 2,46.97376093294461
8.64,2,4,1,6,7,8,5,0,6,CSE,1,Tier 2,45.434402332361515
6.89,3,3,1,3,4,3,4,0,7,CSE,1,Tier 3,30.128279883381925
5.91,3,2,1,3,4,6,2,0,6,MECH,0,Not Eligible,27.830903790087465
6.41,2,3,0,5,3,4,2,0,5,ECE,0,Not Eligible,26.3731778425656
6.21,3,3,1,4,2,5,2,0,3,ECE,0,Not Eligible,25.294460641399414
6.19,2,5,1,6,5,5,3,0,6,AI&DS,0,Not Eligible,35.02623906705539
7.55,2,3,1,5,6,6,4,1,4,ECE,1,Tier 2,38.13411078717201
6.71,2,2,1,4,4,4,1,0,7,CSE,0,Not Eligible,29.376093294460638
7.08,4,4,1,6,3,3,3,1,4,MECH,0,Not Eligible,29.14868804664723
9.78,2,5,1,5,5,6,4,1,6,CIVIL,1,Tier 2,42.76384839650146
8.05,2,5,1,5,6,6,4,0,4,ECE,1,Tier 2,39.30029154518951
9.29,3,6,1,5,9,9,5,1,5,MECH,1,Tier 3,49.04956268221575
6.29,2,4,1,4,4,4,2,0,5,ECE,0,Not Eligible,29.516034985422746
7.15,3,2,1,7,5,5,3,0,5,ECE,1,Tier 3,33.79008746355685
7.66,2,3,1,3,5,5,3,1,5,CSE,1,Tier 3,34.68221574344024
5.91,3,3,1,6,6,4,2,0,7,CSE,0,Not Eligible,32.05830903790088
5.1,2,3,1,5,4,2,2,0,5,ECE,0,Not Eligible,25.83090379008746
8.01,2,6,1,8,5,8,3,1,6,ECE,1,Tier 2,43.45772594752187
7.92,2,5,1,10,6,6,4,1,2,CIVIL,1,Tier 2,42.57142857142856
7.24,2,4,1,7,5,6,4,0,6,CSE,1,Tier 3,38.758017492711375
7.47,2,3,1,6,4,5,2,1,9,CSE,1,Tier 3,36.24489795918367
7.25,3,3,1,3,6,6,3,1,5,CSE,1,Tier 3,34.839650145772595
5.42,3,2,1,2,2,5,2,0,4,MECH,0,Not Eligible,22.163265306122447
7.01,2,4,1,5,3,5,3,0,6,ECE,1,Tier 3,32.524781341107875
6.44,2,3,1,2,4,5,2,1,3,MECH,0,Not Eligible,28.466472303206995
6.05,3,2,1,5,4,4,2,1,5,CSE,0,Not Eligible,28.658892128279884
9.36,2,5,1,3,7,6,6,1,8,ECE,1,Tier 2,45.6734693877551
7.79,2,5,1,7,5,5,3,1,5,MECH,1,Tier 2,38.55393586005832
8.2,1,5,1,5,5,5,3,1,5,MECH,1,Tier 2,38.97959183673469
6.95,2,4,1,5,6,7,3,1,5,ECE,1,Tier 3,38.10495626822157
7.19,2,4,0,4,5,7,3,0,5,CSE,1,Tier 3,33.714285714285715
6.68,2,5,1,2,4,4,2,0,3,CIVIL,0,Not Eligible,28.303206997084544
6.04,3,3,1,6,2,5,2,1,4,ECE,0,Not Eligible,27.766763848396504
6.45,3,3,1,6,3,4,1,1,4,CIVIL,0,Not Eligible,27.755102040816325
8.45,2,4,1,5,6,8,3,1,8,ECE,1,Tier 2,42.915451895043724
8.03,2,4,1,6,5,6,4,1,7,CSE,1,Tier 2,40.72303206997085
7.64,3,2,1,5,5,6,2,0,7,CSE,1,Tier 3,34.35568513119534
7.43,2,4,1,6,5,5,3,0,6,ECE,1,Tier 3,36.320699708454804
9.08,2,5,1,7,7,5,3,0,7,MECH,1,Tier 2,43.14285714285715
5.88,2,1,1,5,5,5,1,0,4,MECH,0,Not Eligible,28.361516034985424
6.83,2,3,1,7,5,5,2,1,7,CSE,1,Tier 3,36.14577259475219
7.06,3,4,1,6,5,6,3,0,6,CSE,1,Tier 3,35.673469387755105
8.39,1,5,1,6,6,5,4,1,4,CSE,1,Tier 2,42.08163265306123
9.84,1,6,2,5,7,7,5,1,6,ISE,1,Tier 1,51.32361516034985
6.69,3,3,1,4,5,6,2,1,4,CSE,1,Tier 3,32.11078717201166
8.8,2,5,1,7,7,8,4,1,4,CSE,1,Tier 2,46.15160349854228
8.59,2,6,1,4,8,5,3,1,7,ECE,1,Tier 2,42.86880466472303
6.63,2,3,1,6,5,4,2,1,4,ECE,1,Tier 3,32.588921282798836
7.21,2,2,1,5,5,4,2,1,5,CIVIL,1,Tier 3,32.583090379008745
7.24,2,5,1,4,4,6,3,0,5,CSE,1,Tier 3,34.67638483965014
9.61,2,6,2,5,8,8,4,1,6,CSE,1,Tier 2,51.067055393586
6.46,2,3,1,6,3,5,2,0,4,CSE,0,Not Eligible,30.25072886297376
8.46,3,4,1,6,7,5,4,1,8,ECE,1,Tier 3,41.91253644314868
7.01,3,4,1,7,4,5,3,0,4,ECE,1,Tier 3,33.10787172011661
8.21,2,4,1,4,6,9,4,1,4,ECE,1,Tier 2,41.7667638483965
7.27,2,5,1,4,4,7,2,1,6,CIVIL,1,Tier 3,35.60349854227405
7.73,3,4,1,5,6,7,3,0,5,CIVIL,1,Tier 3,37.28279883381924
8.6,2,4,1,5,5,7,3,0,5,CIVIL,1,Tier 2,38.80466472303207
8.48,2,5,1,6,7,6,4,1,5,MECH,1,Tier 2,43.113702623906704
8.76,2,6,1,6,6,5,4,0,7,CSE,1,Tier 2,42.583090379008745
5.78,3,3,1,5,4,3,2,0,5,CSE,0,Not Eligible,27.02040816326531
8.08,3,5,1,8,5,5,3,0,6,MECH,1,Tier 3,38.186588921282805
6.27,3,3,1,3,4,4,2,0,4,ECE,0,Not Eligible,26.565597667638485
7.25,2,4,1,6,5,5,2,0,5,MECH,1,Tier 3,34.54810495626822
7.64,2,5,1,4,4,6,2,0,5,MECH,1,Tier 3,34.06413994169096
7.22,2,4,1,6,4,5,2,0,7,ISE,1,Tier 3,34.49562682215743
7.56,2,4,1,6,5,5,3,0,7,MECH,1,Tier 2,36.8396501457726
9.92,3,7,1,5,7,8,5,0,8,CSE,1,Tier 3,48.40233236151603
6.25,3,1,1,3,3,4,0,1,6,CSE,0,Not Eligible,24.489795918367346
8.02,3,6,1,6,7,6,4,0,7,ECE,1,Tier 3,41.87172011661808
7.2,3,2,1,5,5,5,3,0,4,MECH,1,Tier 3,31.83673469387755
6.24,2,2,1,4,4,5,1,0,4,CSE,0,Not Eligible,28.116618075801746
6.36,3,3,1,5,3,4,2,1,6,CSE,0,Not Eligible,29.055393586005827
9.29,1,5,1,7,9,9,5,1,6,AI&DS,1,Tier 1,53.13119533527697
8.83,2,6,1,5,9,6,4,0,7,ECE,1,Tier 2,46.05830903790088
8.98,1,4,1,5,6,6,5,0,7,CSE,1,Tier 2,43.988338192419825
9.82,1,6,2,5,9,8,4,1,8,CSE,1,Tier 1,54.64139941690963
6.57,3,3,1,5,4,6,2,0,4,CIVIL,1,Tier 3,30.151603498542272
7.07,2,4,1,3,7,6,2,1,5,CIVIL,1,Tier 3,36.12827988338193
8.0,3,4,1,6,6,8,4,1,5,MECH,1,Tier 3,41.10787172011662
7.45,1,4,1,7,5,6,3,0,5,ECE,1,Tier 3,38.688046647230316
7.26,2,3,1,5,2,5,4,0,3,AI&DS,1,Tier 3,31.067055393586006
7.08,2,3,1,4,4,5,2,1,6,CSE,1,Tier 3,32.79300291545189
7.77,2,4,1,8,6,6,3,0,4,ECE,1,Tier 2,39.53935860058309
7.72,3,5,1,7,6,7,3,1,6,CSE,1,Tier 3,41.05539358600583
6.37,3,2,1,3,3,3,3,1,7,ECE,0,Not Eligible,27.177842565597665
7.42,2,3,1,5,4,5,3,0,6,ECE,1,Tier 3,33.82507288629738
7.66,1,4,1,6,6,5,3,0,6,ISE,1,Tier 2,39.201166180758015
7.7,2,4,1,6,4,5,3,1,7,ECE,1,Tier 2,36.93877551020408
6.58,2,4,1,7,5,4,2,0,5,CIVIL,1,Tier 3,33.23032069970846
8.25,2,4,1,6,7,8,3,0,5,MECH,1,Tier 2,42.12827988338192
5.44,3,1,1,4,4,4,1,0,5,CSE,0,Not Eligible,24.53061224489796
7.07,3,3,1,6,5,6,2,0,8,AI&DS,1,Tier 3,35.10787172011662
8.39,2,4,1,7,4,4,4,1,5,MECH,1,Tier 2,37.85422740524781
7.69,2,4,1,7,5,4,4,1,4,ECE,1,Tier 2,37.50437317784256
6.76,2,3,1,6,7,6,3,0,6,CSE,1,Tier 3,38.06413994169096
8.09,2,5,1,3,5,8,3,0,6,MECH,1,Tier 2,38.349854227405245
7.7,2,4,1,5,7,6,3,0,5,CSE,1,Tier 2,39.12536443148687
8.45,2,5,1,7,6,6,3,1,5,CSE,1,Tier 2,42.1865889212828
8.22,2,5,0,6,6,7,4,0,4,CSE,1,Tier 2,39.160349854227405
7.82,2,4,1,7,6,3,3,1,4,ECE,1,Tier 2,37.14868804664723
7.47,2,4,1,8,5,6,3,1,7,MECH,1,Tier 3,39.88921282798834
6.24,2,3,1,3,4,4,3,0,5,MECH,0,Not Eligible,28.845481049562682
6.77,2,3,1,6,4,6,1,0,3,CSE,1,Tier 3,31.52186588921283
7.26,2,5,1,5,4,3,3,0,7,MECH,1,Tier 3,33.25364431486881
7.79,2,4,1,7,5,5,3,0,7,ECE,1,Tier 2,38.11661807580175
7.54,2,3,1,5,5,6,3,0,7,CSE,1,Tier 2,36.80466472303207
6.86,2,3,2,8,4,4,2,0,5,CSE,1,Tier 3,35.46938775510204
5.14,2,1,1,4,4,3,2,0,4,MECH,0,Not Eligible,24.297376093294464
7.49,2,4,1,4,5,7,3,1,6,MECH,1,Tier 3,37.44606413994169
6.85,2,5,1,5,5,5,3,1,7,CSE,1,Tier 3,36.76384839650146
8.22,2,4,1,6,6,5,4,0,5,CSE,1,Tier 2,39.59766763848396
5.42,3,3,1,6,2,5,1,0,4,CSE,0,Not Eligible,25.224489795918366
7.75,1,3,1,6,6,6,3,1,6,MECH,1,Tier 2,40.2332361516035
9.23,3,6,1,10,7,7,5,0,8,ISE,1,Tier 3,49.23615160349854
6.43,1,2,1,4,5,4,2,0,5,ECE,0,Not Eligible,30.927113702623902
7.42,3,3,1,5,4,3,4,1,6,CSE,1,Tier 3,32.95043731778426
6.01,3,2,1,4,2,4,2,0,5,ECE,0,Not Eligible,24.361516034985424
7.87,2,5,1,6,6,5,3,1,5,AI&DS,1,Tier 2,39.56851311953353
7.65,1,5,1,6,6,5,4,0,5,ISE,1,Tier 2,40.20408163265306
7.23,2,4,1,5,5,4,2,1,4,AI&DS,1,Tier 3,33.78425655976676
7.56,2,3,1,5,5,6,3,0,5,MECH,1,Tier 2,35.52769679300292
8.92,2,6,1,5,8,7,5,1,5,ECE,1,Tier 2,46.79883381924198
6.52,3,2,1,3,4,6,3,0,5,CIVIL,0,Not Eligible,29.335276967930028
5.4,3,0,1,3,3,5,1,0,6,CIVIL,0,Not Eligible,22.857142857142858
8.73,2,5,1,7,7,5,4,1,6,CSE,1,Tier 2,44.27988338192419
7.72,2,3,1,7,4,6,3,1,5,MECH,1,Tier 2,36.97376093294461
8.89,2,6,1,6,6,8,5,1,7,ISE,1,Tier 2,47.03790087463557
7.78,2,4,1,4,6,4,3,1,6,CIVIL,1,Tier 2,36.49562682215743
8.5,2,5,1,6,8,8,4,0,7,MECH,1,Tier 2,46.06413994169096
7.3,3,5,1,8,5,4,3,1,5,ECE,1,Tier 3,36.530612244897966
8.27,2,3,1,7,6,6,4,0,7,MECH,1,Tier 2,41.14285714285714
9.02,2,5,1,7,8,7,4,1,8,ECE,1,Tier 2,48.285714285714285
7.71,2,4,1,7,5,6,3,1,5,CSE,1,Tier 2,39.14285714285714
6.46,2,4,0,7,6,7,2,0,6,CSE,0,Not Eligible,35.35276967930029
6.79,2,3,1,3,6,5,1,1,7,ECE,1,Tier 3,33.160349854227405
6.53,2,3,1,4,4,3,2,0,5,ECE,0,Not Eligible,28.478134110787174
6.71,3,4,1,4,4,5,3,0,5,ECE,1,Tier 3,30.833819241982503
6.92,3,3,1,6,6,5,3,0,5,CSE,1,Tier 3,34.6997084548105
7.66,2,4,1,6,6,6,3,0,4,ECE,1,Tier 2,37.88921282798834
7.76,3,3,1,6,6,7,3,0,6,MECH,1,Tier 3,37.91836734693877
7.29,2,5,1,4,7,5,3,1,7,CIVIL,1,Tier 3,38.6997084548105
7.84,2,3,1,7,7,6,4,1,6,ECE,1,Tier 2,42.1399416909621
5.94,2,2,1,4,3,5,2,1,5,MECH,0,Not Eligible,28.174927113702626
5.98,3,3,1,5,4,6,3,1,6,CSE,0,Not Eligible,32.180758017492714
6.42,2,5,1,6,5,4,2,0,5,CSE,0,Not Eligible,33.24198250728863
7.55,3,3,1,7,5,5,4,1,6,CSE,1,Tier 3,37.55102040816327
6.59,2,5,1,5,3,6,3,0,4,CIVIL,1,Tier 3,32.22740524781341
6.84,2,4,1,6,4,4,3,1,5,ECE,1,Tier 3,33.68513119533528
7.21,2,4,1,7,4,6,2,0,6,ECE,1,Tier 3,35.498542274052475
8.51,1,4,1,6,7,6,4,1,6,MECH,1,Tier 2,44.1865889212828
5.28,2,3,1,3,2,4,1,0,5,CSE,0,Not Eligible,23.52186588921283
7.94,2,4,1,6,6,9,3,1,6,CSE,1,Tier 2,43.04373177842565
8.0,3,5,1,5,8,7,2,1,6,CSE,1,Tier 3,41.54518950437318
8.46,3,4,1,2,8,7,4,0,8,CSE,1,Tier 3,41.329446064139944
9.16,2,5,1,7,5,7,4,1,8,CSE,1,Tier 2,45.32361516034985
5.37,3,2,1,4,2,3,1,0,5,AI&DS,0,Not Eligible,21.784256559766764
6.34,2,2,1,6,3,5,1,1,6,ECE,0,Not Eligible,30.04081632653061
8.86,1,5,1,5,5,7,4,0,6,ECE,1,Tier 2,42.466472303207
7.38,2,4,1,3,3,6,3,1,5,MECH,1,Tier 3,32.880466472303205
7.69,2,5,1,6,5,6,3,1,6,ECE,1,Tier 2,39.10787172011661
7.99,2,3,1,6,6,5,4,1,6,AI&DS,1,Tier 2,39.924198250728864
8.04,2,5,1,6,7,6,3,1,7,AI&DS,1,Tier 2,42.781341107871725
9.15,2,7,1,6,6,6,4,1,8,MECH,1,Tier 2,45.59766763848397
9.93,1,5,1,5,7,8,4,1,7,CSE,1,Tier 1,49.14868804664722
8.17,2,6,1,5,6,4,3,1,3,CIVIL,1,Tier 2,37.76093294460641
6.85,2,3,1,4,5,7,3,1,8,CSE,1,Tier 3,37.05539358600583
8.83,2,4,1,7,7,5,5,0,5,MECH,1,Tier 2,42.997084548104965
5.69,3,2,1,5,4,3,1,0,5,ECE,0,Not Eligible,25.113702623906704
6.66,2,4,1,4,4,5,2,1,6,CSE,1,Tier 3,32.64139941690962
8.93,1,4,1,8,5,7,4,1,8,ISE,1,Tier 1,46.087463556851304
6.75,3,3,1,4,6,7,2,0,7,AI&DS,1,Tier 3,34.69387755102041
